,CAMIS,ZIPCODE,CUISINE DESCRIPTION,GRADE,ClosestWorkingTankDis,ClosestBadTankDis,BORO_Bronx,BORO_Brooklyn,BORO_Manhattan,BORO_Queens,BORO_Staten Island,RESULT,Pop,White,Black,Hispanic,Native,Asian,Inc,Unemp
2162,41102723,2.802474591250552,2.863381160324392,3.0,0.0888297358773565,1.1817184509928549,0.0,0.0,1.0,0.0,0.0,1.0,6264.0,77.4,3.7,5.5,0.0,9.5,68694.0,3.4
2163,41102997,2.7895522388059697,2.834724483081079,2.0,0.0041969951696352,1.3874282003570475,0.0,0.0,1.0,0.0,0.0,0.0,3206.0,69.4,0.7,3.0,0.0,23.9,149562.0,6.6
2164,41103208,2.7959025898724392,2.863381160324392,3.0,0.0350816470231022,0.4735087269833544,0.0,0.0,1.0,0.0,0.0,0.0,287.0,92.7,0.0,1.4,0.0,5.9,254204.0,0.0
2165,41103419,2.6872461413484974,2.6753664640686448,2.0,0.1055831850831218,2.699912242918131,0.0,0.0,1.0,0.0,0.0,0.0,7206.0,7.6,21.2,62.1,0.0,6.5,16787.0,9.6
2166,41103814,2.8232662192393736,2.821428571428572,3.0,0.0382329709910102,0.7619868955675113,0.0,0.0,1.0,0.0,0.0,0.0,3158.0,87.6,1.3,5.7,0.4,5.1,138832.0,3.5
2167,41104417,2.7849877236057523,2.834724483081079,3.0,0.0015910620760539,1.2335273269139166,0.0,0.0,1.0,0.0,0.0,0.0,3299.0,72.9,3.8,4.2,0.0,15.6,84944.0,8.4
2168,41104783,2.791741472172352,2.7390350877192984,3.0,0.0288861071064319,1.8869105571353129,0.0,0.0,1.0,0.0,0.0,0.0,4463.0,79.1,1.1,5.4,1.3,11.0,98530.0,2.6
2169,41104863,2.8236765318882866,2.834724483081079,3.0,0.0570943228856741,1.6920777883954443,0.0,0.0,1.0,0.0,0.0,0.0,8957.0,77.0,1.5,9.2,0.0,8.9,108123.0,4.8
2170,41105041,2.846702317290552,2.714226260664493,3.0,0.4691454228958678,7.92858423342888,0.0,1.0,0.0,0.0,0.0,1.0,2539.0,67.5,0.7,6.0,0.0,25.8,22674.0,8.2
2171,41105180,2.816885964912281,2.6017025089605736,3.0,0.0391227349230419,2.385454822214517,0.0,0.0,1.0,0.0,0.0,0.0,8486.0,62.8,4.0,20.2,0.0,9.6,87900.0,3.2
2172,41105271,2.7766287487073424,2.973777462792346,3.0,0.37308863189194,8.294244480457792,0.0,1.0,0.0,0.0,0.0,0.0,3429.0,41.5,0.0,12.9,0.0,45.6,16857.0,11.0
2173,41105399,2.6586501163692784,2.77768479776848,3.0,0.7948279491802265,7.528398915910519,1.0,0.0,0.0,0.0,0.0,0.0,5937.0,0.6,23.6,69.8,0.0,4.2,15803.0,20.9
2174,41105415,2.761904761904762,2.6260712674785744,3.0,0.4214128606911162,7.925547454343159,0.0,1.0,0.0,0.0,0.0,0.0,6403.0,26.1,53.3,19.4,0.3,0.0,18265.0,13.8
2175,41105644,2.7100500577589526,2.834724483081079,3.0,0.1047485928565585,1.3487752237221926,0.0,0.0,1.0,0.0,0.0,0.0,4216.0,50.0,1.8,17.9,0.0,22.9,60670.0,9.3
2176,41106233,2.77466433158202,2.689588564805872,3.0,0.0403879148286479,1.480860059660402,0.0,0.0,1.0,0.0,0.0,0.0,3726.0,70.5,2.7,5.6,0.3,16.6,104742.0,5.6
2177,41106321,2.688116486613433,2.6753664640686448,3.0,0.787318641723897,2.69569548055862,0.0,0.0,0.0,1.0,0.0,0.0,7489.0,7.2,1.3,79.2,0.0,12.3,18995.0,4.7
2178,41106644,2.8180451127819546,2.8850716757291157,3.0,0.0391205500270664,1.11599024697501,0.0,0.0,1.0,0.0,0.0,0.0,8192.0,61.2,4.3,19.3,0.0,12.6,54804.0,7.1
2179,41106653,2.7974193548387096,2.8850716757291157,3.0,0.4288300057735457,0.1791467731999135,0.0,0.0,0.0,1.0,0.0,0.0,4315.0,36.1,3.1,37.4,0.0,19.5,31776.0,11.0
2180,41106672,2.842293906810036,2.6753664640686448,3.0,0.3191418020053779,2.994959435323918,0.0,1.0,0.0,0.0,0.0,0.0,4244.0,57.2,9.7,25.4,0.0,5.8,72778.0,4.3
2181,41106681,2.7377777777777776,2.8850716757291157,3.0,0.9391593139658536,6.538487325993548,0.0,1.0,0.0,0.0,0.0,0.0,4893.0,4.9,67.3,17.4,0.0,5.8,19570.0,12.6
2182,41107447,2.84902411021814,2.9737774627923463,3.0,0.6651534684733337,3.3651734516128013,0.0,1.0,0.0,0.0,0.0,0.0,3278.0,65.1,7.5,17.4,0.0,3.6,51266.0,6.6
2183,41107780,2.6817733990147783,2.6753664640686448,3.0,0.0005402132643866,7.656622430910045,0.0,0.0,0.0,1.0,0.0,1.0,3119.0,1.1,24.8,50.5,2.2,19.5,17641.0,11.7
2184,41108012,2.9375,2.6260712674785744,2.0,1.575029634972571,9.843144106689184,0.0,0.0,0.0,1.0,0.0,0.0,2096.0,0.6,75.1,5.9,0.0,12.6,26155.0,16.1
2185,41109162,2.7710280373831777,2.834724483081079,3.0,0.6042935430750994,5.688383549187645,0.0,1.0,0.0,0.0,0.0,0.0,4323.0,2.1,81.0,13.1,0.0,0.6,21596.0,16.5
2186,41109275,2.820864790665752,2.778830963665087,3.0,0.3663644454164185,6.567342493052861,0.0,1.0,0.0,0.0,0.0,0.0,3333.0,59.2,0.3,14.1,0.0,24.8,32443.0,6.5
2187,41109543,2.7849877236057523,2.7798186201354604,3.0,0.0514608437334563,1.1383358005637187,0.0,0.0,1.0,0.0,0.0,0.0,1912.0,45.8,2.6,2.8,0.4,46.6,83498.0,3.5
2188,41109649,2.823045267489712,2.8961485557083906,3.0,2.0940389578652656,9.519337237900862,1.0,0.0,0.0,0.0,0.0,0.0,4439.0,68.2,0.5,25.9,0.0,4.7,38802.0,7.4
2189,41109700,2.7141931302657163,2.973777462792346,3.0,0.0331919365088389,3.456912149471832,0.0,0.0,0.0,1.0,0.0,0.0,4748.0,4.7,12.6,48.0,0.2,33.8,19170.0,10.2
2190,41110219,2.7974193548387096,2.834724483081079,3.0,0.1509251132596838,1.0961423177556435,0.0,0.0,0.0,1.0,0.0,0.0,1058.0,24.5,3.6,62.1,0.0,9.8,29555.0,4.8
2191,41110390,2.82614742698192,2.6709251101321585,2.0,0.0199133143631694,0.6072601030739366,0.0,0.0,1.0,0.0,0.0,0.0,4374.0,66.0,1.9,10.6,0.0,19.5,93787.0,3.3
2192,41110462,2.851694915254237,2.7798186201354604,3.0,1.9730842650176423,8.48451170624862,0.0,0.0,0.0,0.0,1.0,1.0,3470.0,80.3,1.7,5.6,0.0,10.3,39558.0,4.2
2193,41110540,2.681212121212121,2.779818620135461,3.0,0.4280686697658002,5.97836405598563,0.0,1.0,0.0,0.0,0.0,0.0,6210.0,79.4,4.3,7.7,0.0,5.1,15278.0,4.1
2194,41110973,2.8206686930091185,2.6094334913900674,3.0,1.5279819587202563,5.805878638689449,0.0,1.0,0.0,0.0,0.0,0.0,3037.0,4.8,19.0,73.4,0.0,2.8,15111.0,9.1
2195,41111038,2.6772626931567327,2.778830963665087,2.0,0.4921539436069626,4.5791732942634376,0.0,1.0,0.0,0.0,0.0,1.0,4373.0,9.5,3.1,78.7,0.0,7.2,22787.0,8.2
2196,41111237,2.7100500577589526,2.834724483081079,3.0,0.2548976504601793,1.6334182487100115,0.0,0.0,1.0,0.0,0.0,0.0,2019.0,54.5,4.3,14.6,0.0,23.9,58922.0,5.5
2197,41111393,2.802474591250552,2.3972602739726026,1.0,0.0026236102787211,1.1688997805249262,0.0,0.0,1.0,0.0,0.0,1.0,4747.0,72.8,2.5,0.9,0.4,17.0,70297.0,3.6
2198,41111524,2.82614742698192,2.8001988071570576,3.0,0.1269765187665916,0.8859660550632559,0.0,0.0,1.0,0.0,0.0,0.0,4374.0,66.0,1.9,10.6,0.0,19.5,93787.0,3.3
2199,41112530,2.888888888888889,2.834724483081079,3.0,5.446820955693884,13.27466249684597,0.0,0.0,0.0,0.0,1.0,1.0,1972.0,84.0,1.3,7.2,0.4,5.8,43401.0,7.9
2200,41113037,2.77466433158202,2.821428571428572,3.0,0.0471563019556428,1.63665793342503,0.0,0.0,1.0,0.0,0.0,0.0,7325.0,65.9,5.7,6.5,0.3,16.9,83549.0,7.3
2201,41114768,2.797155688622754,2.834724483081079,3.0,0.0442275684403105,0.3650913351431091,0.0,0.0,1.0,0.0,0.0,0.0,5005.0,74.2,3.4,7.5,0.0,9.5,213267.0,3.5
2202,41115711,2.6817733990147783,2.6753664640686448,3.0,0.1775518944104884,7.580662183774004,0.0,0.0,0.0,1.0,0.0,0.0,4298.0,5.3,12.1,7.8,0.3,70.6,24978.0,12.7
2203,41115745,2.84902411021814,2.689588564805872,3.0,0.5960613064496818,3.311719958369463,0.0,1.0,0.0,0.0,0.0,0.0,3278.0,65.1,7.5,17.4,0.0,3.6,51266.0,6.6
2204,41116368,2.688581314878893,2.689030362389814,3.0,0.2734182414105865,5.134262636551536,0.0,1.0,0.0,0.0,0.0,0.0,5140.0,20.0,60.8,13.9,0.0,1.8,20874.0,6.9
2205,41116575,2.6772626931567327,2.778830963665087,3.0,0.4059878942559896,5.058850642872919,0.0,1.0,0.0,0.0,0.0,0.0,6061.0,6.3,0.5,71.3,0.7,20.3,16244.0,8.6
2206,41117086,2.817622950819672,2.689588564805872,3.0,0.0272592112572523,1.4945491291114572,0.0,0.0,1.0,0.0,0.0,0.0,11688.0,79.9,1.8,7.9,0.0,6.6,95574.0,4.6
2207,41117350,2.9577464788732395,2.77768479776848,3.0,1.9168794982021733,9.565807057094322,0.0,0.0,0.0,1.0,0.0,1.0,3984.0,37.6,17.6,19.0,0.0,20.5,30022.0,3.1
2208,41117553,2.802474591250552,2.804656538969617,3.0,0.1358619830460196,1.003969176232898,0.0,0.0,1.0,0.0,0.0,0.0,4288.0,55.4,0.1,7.8,0.0,27.1,68346.0,8.6
2209,41117663,2.7974193548387096,2.834724483081079,3.0,0.5216223810313596,0.2457376801054359,0.0,0.0,0.0,1.0,0.0,0.0,4174.0,56.5,1.5,29.1,0.0,9.4,40393.0,7.3
2210,41117739,2.831124894276854,2.834724483081079,3.0,0.0799291228820831,0.9620320873236764,0.0,0.0,1.0,0.0,0.0,0.0,2775.0,59.9,4.1,17.9,0.0,16.0,88608.0,4.4
2211,41117795,2.818045112781955,2.6753664640686448,3.0,0.0260448707011211,0.6675731965631215,0.0,0.0,1.0,0.0,0.0,0.0,2483.0,56.6,2.4,7.2,0.3,31.9,121754.0,3.1
2212,41118203,2.8337236533957846,2.778830963665087,3.0,0.4914381586327528,4.611081934337238,1.0,0.0,0.0,0.0,0.0,0.0,1420.0,0.5,6.8,91.2,0.0,1.5,12878.0,13.1
2213,41118287,2.5942028985507246,2.6094334913900674,2.0,1.6628111568479662,6.877854763399101,0.0,0.0,0.0,1.0,0.0,0.0,2168.0,18.8,4.7,21.3,0.0,44.3,19449.0,14.0
2214,41118794,2.769230769230769,2.689588564805872,3.0,1.200449602098098,3.880684260916894,0.0,1.0,0.0,0.0,0.0,0.0,6156.0,11.6,1.4,75.7,0.3,10.7,20352.0,12.0
2215,41118839,2.831124894276854,2.733296213808463,3.0,0.0004917674368166,0.677673869724145,0.0,0.0,1.0,0.0,0.0,0.0,792.0,85.0,0.8,3.8,0.9,8.7,157551.0,2.1
2216,41119269,2.5800316957210776,2.6017025089605736,1.0,0.7608750335334259,6.73110572693083,0.0,0.0,0.0,1.0,0.0,0.0,2033.0,1.4,5.6,44.0,0.0,46.2,20317.0,9.1
2217,41120276,2.876777251184834,2.7390350877192984,3.0,0.4058097030413202,7.356717456414632,1.0,0.0,0.0,0.0,0.0,0.0,3502.0,16.5,11.0,68.0,0.0,0.0,20184.0,15.7
2218,41120682,2.817622950819672,2.804656538969617,3.0,0.0318603190911507,1.54560449555506,0.0,0.0,1.0,0.0,0.0,0.0,4467.0,88.1,0.2,4.9,0.8,1.9,209894.0,1.9
2219,41120866,2.802474591250552,2.689588564805872,2.0,0.0731899410762828,0.9264589465218598,0.0,0.0,1.0,0.0,0.0,0.0,4288.0,55.4,0.1,7.8,0.0,27.1,68346.0,8.6
2220,41121169,2.7008849557522123,2.6260712674785744,3.0,0.1493790410410045,9.662641724525898,1.0,0.0,0.0,0.0,0.0,0.0,4377.0,4.0,76.1,17.7,0.0,0.3,24956.0,9.9
2221,41121595,2.709401709401709,2.8961485557083906,3.0,0.1295869074525206,8.753967762895234,1.0,0.0,0.0,0.0,0.0,0.0,3281.0,32.6,5.2,52.6,1.4,7.0,26322.0,10.7
2222,41121747,2.8071570576540754,2.849557522123894,3.0,0.5371673098928507,0.9111628634762876,0.0,0.0,0.0,1.0,0.0,0.0,4649.0,47.5,4.6,27.8,0.0,19.6,27363.0,12.7
2223,41122178,2.746987951807229,2.6260712674785744,3.0,1.066210837927707,8.452760495006757,0.0,0.0,0.0,1.0,0.0,0.0,2291.0,2.1,52.1,16.1,1.4,6.5,24707.0,10.1
2224,41122435,2.7555555555555555,2.834724483081079,3.0,0.1298965271552853,4.027171224458798,0.0,0.0,1.0,0.0,0.0,1.0,5814.0,12.3,63.7,12.9,0.7,2.6,28034.0,20.8
2225,41122841,2.8180451127819546,2.8146341463414632,3.0,0.067326610644822,1.433002484228392,0.0,0.0,1.0,0.0,0.0,0.0,5755.0,56.0,5.1,15.0,0.0,20.1,89203.0,7.4
2226,41122892,2.7710280373831777,2.6260712674785744,3.0,0.7257227632114432,5.502744718202017,0.0,1.0,0.0,0.0,0.0,0.0,4409.0,3.9,76.8,14.9,0.0,2.3,20488.0,8.0
2227,41123001,2.805080352514256,2.6753664640686448,3.0,0.1965822047102211,3.222748693261261,0.0,1.0,0.0,0.0,0.0,1.0,6705.0,19.0,3.6,70.5,0.0,3.9,20287.0,14.1
2228,41123042,2.854922279792746,2.834724483081079,3.0,0.0257806322968166,0.3575239164579312,0.0,0.0,1.0,0.0,0.0,0.0,6735.0,75.4,1.5,3.4,0.0,15.2,193017.0,1.6
2229,41123423,2.8067632850241546,2.779818620135461,3.0,0.9414299409112992,9.95807043708565,0.0,0.0,0.0,0.0,1.0,1.0,2550.0,6.2,60.4,27.1,0.0,6.3,12753.0,13.8
2230,41124515,2.854922279792746,2.804656538969617,3.0,0.0107998868112038,0.5033828448663389,0.0,0.0,1.0,0.0,0.0,0.0,2673.0,57.1,7.4,7.3,0.4,23.7,70170.0,12.4
2231,41125267,2.750764525993884,2.6753664640686448,3.0,0.4130834952268524,1.0887775541563192,0.0,0.0,0.0,1.0,0.0,0.0,6322.0,41.9,1.3,34.2,0.0,19.7,33648.0,6.1
2232,41125878,2.77466433158202,2.8146341463414632,3.0,0.1804739104524843,1.65519488046686,0.0,0.0,1.0,0.0,0.0,0.0,6476.0,64.1,1.5,17.3,0.0,14.8,59917.0,5.1
2233,41126295,2.763013698630137,2.7390350877192984,3.0,1.0278598432249246,0.7762513493536991,0.0,0.0,0.0,1.0,0.0,0.0,3845.0,59.0,0.5,19.9,0.0,16.5,35662.0,7.9
2234,41127209,2.805080352514256,2.804656538969617,3.0,0.4072070762630043,2.7084289413111287,0.0,1.0,0.0,0.0,0.0,0.0,2899.0,64.6,0.1,19.9,0.9,12.2,51020.0,4.8
2235,41127243,2.65335463258786,2.6753664640686448,2.0,0.3796491079486357,7.477720153366167,0.0,0.0,1.0,0.0,0.0,0.0,8164.0,27.2,1.6,63.2,0.0,4.5,32266.0,13.1
2236,41127492,2.728395061728395,2.8850716757291157,3.0,0.1713771756417484,5.526617959489287,1.0,0.0,0.0,0.0,0.0,1.0,8066.0,0.2,33.9,63.8,0.0,1.8,14612.0,15.6
2237,41127877,2.801388888888889,2.6260712674785744,3.0,0.0653863530570122,4.693068815793002,0.0,1.0,0.0,0.0,0.0,1.0,2886.0,20.9,57.0,10.9,0.0,7.9,39065.0,16.2
2238,41128211,2.818045112781955,2.834724483081079,3.0,0.056685099221222,0.7713052491987242,0.0,0.0,1.0,0.0,0.0,0.0,1068.0,35.5,35.4,23.6,0.0,1.4,28372.0,12.9
2239,41128245,2.569655172413793,2.6753664640686448,3.0,0.4189377540338378,7.300010237863521,1.0,0.0,0.0,0.0,0.0,0.0,7009.0,2.0,9.5,76.1,0.0,11.6,14124.0,13.0
2240,41128554,2.797155688622754,2.804656538969617,3.0,0.1566075880404364,0.8121952020292236,0.0,0.0,1.0,0.0,0.0,0.0,7897.0,34.8,1.0,5.9,0.4,55.1,53593.0,5.8
2241,41129085,2.869212962962963,2.973777462792346,3.0,1.904836052933539,10.376250918447615,0.0,0.0,0.0,0.0,1.0,1.0,4895.0,40.2,11.6,30.7,0.0,16.0,29014.0,7.4
2242,41129116,2.869212962962963,2.973777462792346,3.0,3.542553220940924,11.864730722429831,0.0,0.0,0.0,0.0,1.0,0.0,3525.0,60.6,8.3,14.2,0.0,13.6,29462.0,5.5
2243,41129343,2.84902411021814,2.779818620135461,3.0,0.187891738363232,3.429949856920893,0.0,1.0,0.0,0.0,0.0,1.0,4289.0,78.6,2.0,7.2,0.6,8.0,70579.0,2.1
2244,41129375,2.802474591250552,2.733296213808463,3.0,0.043216613407558,1.1499239078565897,0.0,0.0,1.0,0.0,0.0,0.0,4288.0,55.4,0.1,7.8,0.0,27.1,68346.0,8.6
2245,41129706,2.6817733990147783,2.834724483081079,3.0,0.1306148273204936,7.676664179840807,0.0,0.0,0.0,1.0,0.0,0.0,2098.0,5.6,9.7,11.0,1.2,63.2,27850.0,8.4
2246,41130819,2.77466433158202,2.804656538969617,3.0,0.0429344575908286,1.4767287993230072,0.0,0.0,1.0,0.0,0.0,1.0,3726.0,70.5,2.7,5.6,0.3,16.6,104742.0,5.6
2247,41130849,2.8180451127819546,2.7798186201354604,3.0,0.0180581682611165,0.8237756049450119,0.0,0.0,1.0,0.0,0.0,1.0,6974.0,53.6,3.1,26.1,0.0,15.2,57341.0,6.6
2248,41131625,2.760869565217391,2.714226260664493,3.0,0.6342942379939452,4.808918915266633,0.0,1.0,0.0,0.0,0.0,1.0,4655.0,2.0,83.1,12.2,0.0,0.0,24634.0,9.2
2249,41131836,2.7008849557522123,2.6260712674785744,3.0,0.2654769601461401,9.498020235993836,1.0,0.0,0.0,0.0,0.0,0.0,2818.0,2.1,83.3,12.6,0.0,0.0,20266.0,15.7
2250,41132351,2.831124894276854,2.843806104129264,3.0,0.0654586845928347,0.9921134715967388,0.0,0.0,1.0,0.0,0.0,1.0,6698.0,76.0,1.0,4.8,0.3,16.8,116745.0,4.5
2251,41132816,2.7008849557522123,2.77768479776848,3.0,0.1640580106230021,9.734045505859775,1.0,0.0,0.0,0.0,0.0,0.0,5243.0,1.7,32.9,61.3,0.0,1.3,8618.0,8.0
2252,41132975,2.7878535773710484,2.8850716757291157,3.0,0.650300975811931,2.15193925763241,0.0,1.0,0.0,0.0,0.0,0.0,2375.0,77.2,7.4,6.6,1.1,5.8,39702.0,8.0
2253,41133582,2.8260869565217392,2.8850716757291157,3.0,0.0209856654040286,0.2742379343874382,0.0,0.0,1.0,0.0,0.0,0.0,2673.0,57.1,7.4,7.3,0.4,23.7,70170.0,12.4
2254,41134066,2.6627906976744184,2.834724483081079,3.0,0.3308666741588837,6.365856405028708,0.0,0.0,0.0,1.0,0.0,0.0,2329.0,46.2,7.7,30.4,0.0,14.4,24046.0,7.2
2255,41134612,2.7737789203084837,2.6094334913900674,3.0,0.5124164298851492,1.5689518917107552,0.0,0.0,0.0,1.0,0.0,0.0,7098.0,7.9,2.0,43.7,0.0,43.9,18147.0,8.0
2256,41134842,2.805732484076433,2.834724483081079,2.0,0.1382979910133266,1.752249264153363,0.0,0.0,1.0,0.0,0.0,0.0,6476.0,64.1,1.5,17.3,0.0,14.8,59917.0,5.1
2257,41135090,2.806763285024155,2.834724483081079,3.0,0.8105725556950837,10.344542327309574,0.0,0.0,0.0,0.0,1.0,1.0,1131.0,24.0,29.7,45.5,0.0,0.0,34261.0,10.7
2258,41135587,2.7074468085106385,2.834724483081079,3.0,0.2886015101107002,6.289637644364557,0.0,0.0,0.0,0.0,1.0,0.0,1738.0,41.0,17.4,19.8,0.0,17.5,35375.0,11.7
2259,41136521,2.816959669079628,2.973777462792346,3.0,1.348249821346483,1.448777682871776,0.0,0.0,0.0,1.0,0.0,1.0,2247.0,70.4,1.6,16.6,0.2,9.7,31694.0,6.5
2260,41136967,2.7100500577589526,2.863381160324392,3.0,0.2066125689330416,1.0993555911751756,0.0,0.0,1.0,0.0,0.0,0.0,3155.0,65.9,3.5,11.8,0.0,15.5,64817.0,1.8
2261,41136985,2.75164113785558,2.834724483081079,3.0,0.0788061697503363,4.201792952625274,1.0,0.0,0.0,0.0,0.0,0.0,3706.0,2.1,77.1,16.8,0.0,0.5,31379.0,7.8
2262,41137141,2.7849877236057523,2.8326446280991737,3.0,0.0269729329391658,1.2843449950496904,0.0,0.0,1.0,0.0,0.0,1.0,3299.0,72.9,3.8,4.2,0.0,15.6,84944.0,8.4
2263,41137336,2.7100500577589526,2.714226260664493,3.0,0.0839284194387826,0.9588186743238156,0.0,0.0,1.0,0.0,0.0,0.0,7550.0,13.6,0.3,5.0,0.0,78.3,28519.0,4.7
2264,41137340,2.763013698630137,2.834724483081079,3.0,0.992832287267444,0.8384204079995553,0.0,0.0,0.0,1.0,0.0,0.0,3367.0,66.2,3.0,20.6,0.0,8.7,32201.0,9.3
2265,41137586,2.7959025898724392,2.689030362389814,3.0,0.0107271010843937,0.6033389581438224,0.0,0.0,1.0,0.0,0.0,0.0,2345.0,84.8,0.5,3.9,0.0,10.1,140227.0,5.7
2266,41138123,2.77466433158202,2.863381160324392,3.0,0.0017917357065734,1.421274669829774,0.0,0.0,1.0,0.0,0.0,0.0,2963.0,68.5,6.0,7.7,0.0,17.4,128733.0,11.4
2267,41138136,2.801388888888889,2.834724483081079,3.0,0.3502082739889919,4.126281538389721,0.0,1.0,0.0,0.0,0.0,1.0,3617.0,22.4,60.2,9.7,0.0,5.4,27150.0,8.3
2268,41138257,2.842293906810036,2.6260712674785744,3.0,0.2077297455778438,2.374601400948396,0.0,1.0,0.0,0.0,0.0,0.0,1087.0,72.8,2.7,10.8,0.0,10.2,65113.0,5.4
2269,41138581,2.816885964912281,2.770758620689655,3.0,0.0480694346946182,2.278742212518792,0.0,0.0,1.0,0.0,0.0,0.0,8486.0,62.8,4.0,20.2,0.0,9.6,87900.0,3.2
2270,41138610,2.763013698630137,2.794547224926972,3.0,0.794322283360624,0.4248673814588095,0.0,0.0,0.0,1.0,0.0,1.0,2159.0,46.6,3.8,21.0,0.0,22.8,36326.0,5.0
2271,41138977,2.8232662192393736,2.834724483081079,3.0,0.0495638217247332,0.7844203492094504,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,40.0,40.0,0.0,0.0,2980.0,100.0
2272,41138983,2.8232662192393736,2.834724483081079,2.0,0.0495638217247332,0.7844203492094503,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,40.0,40.0,0.0,0.0,2980.0,100.0
2273,41138984,2.8232662192393736,2.834724483081079,3.0,0.0495638217247332,0.7844203492094504,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,40.0,40.0,0.0,0.0,2980.0,100.0
2274,41139007,2.7737789203084837,2.6094334913900674,3.0,0.3135476491869471,1.5083546151894818,0.0,0.0,0.0,1.0,0.0,0.0,3353.0,13.4,0.2,42.4,0.0,41.2,23957.0,6.5
2275,41139066,2.763013698630137,2.770758620689655,3.0,1.048732742420356,0.9555686652762057,0.0,0.0,0.0,1.0,0.0,0.0,4057.0,53.2,1.3,28.2,0.2,16.4,30341.0,6.8
2276,41139219,2.805080352514256,2.688087774294671,2.0,0.4011311032612274,2.7031630604592416,0.0,1.0,0.0,0.0,0.0,0.0,2899.0,64.6,0.1,19.9,0.9,12.2,51020.0,4.8
2277,41139255,2.7971556886227544,2.834724483081079,3.0,0.0005197809572273,0.9452934236496822,0.0,0.0,1.0,0.0,0.0,0.0,2666.0,79.3,2.2,7.8,0.0,8.8,117725.0,3.4
2278,41139411,2.831124894276854,2.689588564805872,3.0,0.0546248033209493,1.1039378729346665,0.0,0.0,1.0,0.0,0.0,0.0,4858.0,56.1,4.0,22.8,0.3,15.0,64861.0,7.9
2279,41139432,2.7737789203084837,2.689588564805872,3.0,0.5259220578684716,1.3531148677230695,0.0,0.0,0.0,1.0,0.0,1.0,6322.0,41.9,1.3,34.2,0.0,19.7,33648.0,6.1
2280,41139608,2.802474591250552,2.834724483081079,3.0,0.1407689448661583,0.9750529503163486,0.0,0.0,1.0,0.0,0.0,1.0,4288.0,55.4,0.1,7.8,0.0,27.1,68346.0,8.6
2281,41139783,2.863867684478372,2.834724483081079,3.0,0.1574830828577808,3.892359378030228,0.0,1.0,0.0,0.0,0.0,0.0,293.0,56.0,7.2,36.9,0.0,0.0,36546.0,10.9
2282,41140140,2.823045267489712,2.733296213808463,3.0,1.806959428468238,9.649766189308371,1.0,0.0,0.0,0.0,0.0,0.0,4439.0,68.2,0.5,25.9,0.0,4.7,38802.0,7.4
2283,41140612,2.831124894276854,2.8850716757291157,3.0,0.0052137519857331,0.8556305661408067,0.0,0.0,1.0,0.0,0.0,0.0,6698.0,76.0,1.0,4.8,0.3,16.8,116745.0,4.5
2284,41140991,2.825072886297376,2.834724483081079,3.0,0.046263070391067,0.5429401413580237,0.0,0.0,1.0,0.0,0.0,0.0,4374.0,66.0,1.9,10.6,0.0,19.5,93787.0,3.3
2285,41141330,2.854922279792746,2.834724483081079,3.0,0.0015471094265539,0.3232064293409811,0.0,0.0,1.0,0.0,0.0,0.0,6735.0,75.4,1.5,3.4,0.0,15.2,193017.0,1.6
2286,41142173,2.7759674134419554,2.6753664640686448,3.0,0.1067924193703192,2.737204143044309,0.0,1.0,0.0,0.0,0.0,0.0,2902.0,37.3,26.3,24.9,0.0,2.7,37722.0,12.6
2287,41142196,2.763013698630137,2.7390350877192984,3.0,1.056290952553719,0.7198650864872339,0.0,0.0,0.0,1.0,0.0,0.0,2717.0,71.8,0.1,12.6,0.0,14.1,36674.0,5.8
2288,41142210,2.77466433158202,2.821428571428572,3.0,0.0542673056323033,1.3691435117629875,0.0,0.0,1.0,0.0,0.0,0.0,2963.0,68.5,6.0,7.7,0.0,17.4,128733.0,11.4
2289,41142394,2.7895522388059697,2.834724483081079,3.0,0.0195063100807888,1.0973877401226313,0.0,0.0,1.0,0.0,0.0,0.0,7413.0,69.1,6.8,9.7,0.1,13.8,80750.0,8.3
2290,41142418,2.762130177514793,2.863381160324392,3.0,0.0744660619624648,1.97647419189332,0.0,0.0,1.0,0.0,0.0,1.0,7748.0,83.7,1.2,7.2,0.0,7.2,91861.0,3.6
2291,41142962,2.7100500577589526,2.8850716757291157,3.0,0.1474703898931103,1.2059288581440064,0.0,0.0,1.0,0.0,0.0,1.0,8326.0,30.7,3.5,9.8,0.1,54.5,34216.0,4.2
2292,41143170,2.7141931302657163,2.779818620135461,3.0,0.0267919681022918,3.525302381124238,0.0,0.0,0.0,1.0,0.0,0.0,4748.0,4.7,12.6,48.0,0.2,33.8,19170.0,10.2
2293,41143605,2.82614742698192,2.9373881932021466,2.0,0.0070260909617961,0.5297063956167066,0.0,0.0,1.0,0.0,0.0,1.0,4374.0,66.0,1.9,10.6,0.0,19.5,93787.0,3.3
2294,41144043,2.74746192893401,2.91324028668427,3.0,0.2717726815538571,4.8217433242269685,0.0,0.0,1.0,0.0,0.0,1.0,5319.0,18.4,43.4,30.6,0.0,4.3,33640.0,9.9
2295,41145134,2.762130177514793,2.973777462792346,3.0,0.0276839967394973,2.2392055969197204,0.0,0.0,1.0,0.0,0.0,0.0,5799.0,80.1,3.5,7.0,0.0,6.8,116699.0,6.1
